province,city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Abra,Licuan- Baay Licuan,Councilor,"Colet, Francisco Baluyan",Boy,Partido Demokratiko Sosyalista ng Pilipinas,859
Lanao del Sur,Masiu,Councilor,"Guro, Akil Aquino Cabugatan",Ninoy,Ompia Party,861
Ilocos Sur,Gregorio Del Pilar Conception,Councilor,"Ambrocio, Julius Segundo",Julius,PMP,866
Romblon,Conception,Councilor,"Fornal, Bob Ferrera",Bob,Lakas-Christian Muslim Democrats,867
Romblon,Conception,Councilor,"Fabunan, Luzviminda Fetilo",Luz,Lakas-Christian Muslim Democrats,870
Abra,Boliney,Vice-Mayor,"Sianen, Dominador Insik",Magay,Lakas-Christian Muslim Democrats,871
Lanao del Sur,Tubaran,Councilor,"Capal, Asraf Pangcoga",Asra,Lakas-Christian Muslim Democrats,871
Mountain Province,Sadanga,Councilor,"Agpawan, Albert Bocasan",Bert,Independent,872
Lanao del Sur,Binidayan,Councilor,"Abuyasher, Colalo Tabua",Bunso,Nationalist People's Coalition,872
Lanao del Sur,Binidayan,Councilor,"Macarupung, Hadji Nor Bantuas",Nor,Lakas-Christian Muslim Democrats,874
Ilocos Sur,Gregorio Del Pilar Conception,Councilor,"Lockey, Luis Alazan",Luis,PMP,875
Nueva Vizcaya,Aritao,Councilor,"Bermudez, Domingo Palad",Ugis,Lakas-Christian Muslim Democrats,876
Ilocos Sur,Gregorio Del Pilar Conception,Councilor,"Burgos, Domingo Buagayan",Doming,Independent,877
Lanao del Sur,Lumbatan,Vice-Mayor,"Macapodi, Taha Pandapatan",Tanjie,Independent,877
Isabela,Maconacon,Councilor,"Reconose, Lorna Martin",Lorna,Independent,878
Lanao del Sur,Tubaran,Councilor,"Dalidig, Sadat Sarip Benito",Andy,Independent,881
Lanao del Sur,Binidayan,Councilor,"Sangcopan, Hadji Nassif Raraco",Macmod,Independent,883
Lanao del Sur,Binidayan,Councilor,"Abdulsalam, Amer Imam",Mhyer,Ompia Party or LAKAS,884
Lanao del Sur,Binidayan,Councilor,"Datu-Olama, Nasrodin Macatoon",Nash,Lakas-Christian Muslim Democrats,884
Quezon,Jomalis,Councilor,"Tapado, Yolando Roxas",Lando,Liberal Party,885
Abra,Lacub,Councilor,"Barona, Elmore Estrada",More,Partido Demokratiko Sosyalista ng Pilipinas,886
Ilocos Sur,Lidlidda,Councilor,"Arola, Antonio Antonio",-,Lakas-Christian Muslim Democrats,887
Nueva Vizcaya,Aritao,Councilor,"Castillo, Elpidio Sr. Liddan",Peding or Gatas,Laban Demokratikong Pilipino,887
Lanao del Sur,Binidayan,Councilor,"Amerol, Ashraf Domaot",Alsharief,Independent,889
Lanao del Sur,Picong Sultan Gumander,Councilor,"Manso, Basmala Ala",Basmie,Lakas-Christian Muslim Democrats,892
Lanao del Norte,Tangcal,Councilor,"Casan, Manan Logi",Manan,Independent,893
Ilocos Sur,Lidlidda,Councilor,"Meliton, Saturnino Balacday",Itol,Lakas-Christian Muslim Democrats,894
Abra,Licuan- Baay Licuan,Councilor,"Valera, Herminia Bangibang",Bati,Independent,897
Lanao del Sur,Picong Sultan Gumander,Councilor,"Capal, Helen Regalado",Helen,Independent,897
Lanao del Sur,Binidayan,Councilor,"Abdul Carim, Mahmod S.",Ustadz,Independent,898
Ilocos Sur,Sigay,Mayor,"Gaerlan, Tyrone Balbin",Boyet,Liberal Party,899
Lanao del Sur,Tubaran,Councilor,"Sarip, Lacsaman Lomonao",Lacs,Lakas-Christian Muslim Democrats,902
Abra,Boliney,Councilor,"Tamlayen, Wayagwag Manadao",Wag,Puwersa ng Masang Pilipino,905
Quezon,Jomalis,Councilor,"Piopongco, Romulo Sarmiento",Mulo,Lakas-Christian Muslim Democrats,905
Lanao del Sur,Pagayawan Tatarikan,Councilor,"Cosain, Sinab Mangotawar",Sinab,Independent,909
Romblon,Conception,Councilor,"Familaran, Jasmin Famarin",Jass,Laban ng Demokratikong Pilipino,910
Romblon,Conception,Councilor,"Famarin, Samuel Fadera",Bebot,Lakas-Christian Muslim Democrats,910
Abra,Tineg,Mayor,"Crisologo, Edwin Sr. Basa",Ed,Partido Demokratiko Sosyalista ng Pilipinas,914
Mountain Province,Sadanga,Councilor,"Ayao-Ao, Albert Tam-ed",Fes-Way,Independent,915
Abra,Danglas,Councilor,"Dispo, Marietta Valera",Yet,Lakas-Christian Muslim Democrats,917
Isabela,Divilacan,Councilor,"Limboy, Hercleo Taladua",Rocky,Lakas-Christian Muslim Democrats,919
Abra,Boliney,Councilor,"Basingan, Malbin Timmangen",Malbin / Dalwinis,Independent,926
Cagayan,Santa Pracedes,Councilor,"Cabrera, Justo Cabbat",Jessie or Jess,Nationalist People's Coalition,928
Lanao del Sur,Pagayawan Tatarikan,Councilor,"Yasin, Sihami Decampong",Ikham,Independent,933
Isabela,Maconacon,Councilor,"Rapanut, Emerlito Sr. Manuel",Emer,Nationalist People's Coalition,934
Lanao del Sur,Pagayawan Tatarikan,Councilor,"Maniri, Lominog Angni Macabada",Lomi,Independent,938
Isabela,Maconacon,Councilor,"Subia, German Rarangol",Gerry,Nationalist People's Coalition,942
Ilocos Sur,Gregorio Del Pilar Conception,Councilor,"Baliling, Francisco Benedbed",Balinio,Liberal Party,944
Romblon,Conception,Vice-Mayor,"Luistro, Raul Fabreag",Rally,Lakas-Christian Muslim Democrats,945
Romblon,Conception,Councilor,"Ferranco, Joeffrey Faminial",Joe,Lakas-Christian Muslim Democrats,945
Abra,Boliney,Councilor,"Luben, Emmanuel James Wacnang",Manny,Nacionalista Party,947
Nueva Vizcaya,Aritao,Councilor,"Gabogen, Levi E",Levis,Laban Demokratikong Pilipino,947
Lanao del Sur,Lumbatan,Councilor,"Balindong, Noraisa Mito-on",Rico,Lakas-Christian Muslim Democrats,949
Lanao del Sur,Masiu,Councilor,"Bosuk, Camilo H.Carim",Riba,Independent,949
Mountain Province,Barlig,Vice-Mayor,"Lupoyon, Magdalena Kintapan",Dalen,Nationalist People's Coalition,953
Eastern Samar,Maslog,Councilor,"Yruma, Roniel Pomasin",Joseph,Nationalist People's Coalition,953
Cagayan,Santa Pracedes,Councilor,"Languido, Reymundo Leal",Rey,Nationalist People's Coalition,954
Romblon,Magdiwang,Councilor,"Sarmiento, Lita Gabilo",Lily,Laban ng Demokratikong Pilipino,956
Lanao del Sur,Pagayawan Tatarikan,Councilor,"Angni, Pandapat Saripada",Panda,Independent,963
Ilocos Sur,Lidlidda,Councilor,"Joven, Prudencio Dumagay",Lading,Lakas-Christian Muslim Democrats,964
Lanao del Norte,Tangcal,Councilor,"Mosor, Sobo L.",Blotandar,Independent,965
Abra,Tubo,Councilor,"Roberto, Marilou Gonzales",Marilou,Independent,973
Cagayan,Santa Pracedes,Councilor,"Pascua, Godofredo Jr. Ancheta",Potsi,Lakas-Christian Muslim Democrats,974
Mountain Province,Sadanga,Councilor,"Falisong, Basilio M",Papot,Independent,976
Abra,Malibcong,Vice-Mayor,"Bacuyag, Benido Galunay",Ben,Partido Demokratiko Sosyalista ng Pilipinas,979
Lanao del Norte,Tangcal,Councilor,"Pascan, Thatah Palao",Tata,Nationalist People's Cialition,980
Quezon,Jomalis,Councilor,"Lauce, Fidel Tapado",Nonoy,Liberal Party,981
Romblon,Magdiwang,Councilor,"Compas, Leonora Andrade",Neneng,Lakas-Christian Muslim Democrats,981
Isabela,Dinapigue,Mayor,"Candido, Renato Mercado",Nato,Partido ng Demokratikong Pilipino-Lakas ng Bayan,982
Lanao del Sur,Saguiaran,Councilor,"Aadam, Amin Maruhom",Usman,Independent,983
Cagayan,Santa Pracedes,Councilor,"Gonzales, Evangeline Sanchez",Eva,Nationalist People's Coalition,984
Cagayan,Santa Pracedes,Councilor,"Labuni, Edgar Tela",Eddie or Edgar,Nationalist People's Coalition,989
Lanao del Norte,Tangcal,Councilor,"Pitogo, Antonio Lauma",Thony,Laban ng Demokratikong Pilipino,990
Lanao del Sur,Saguiaran,Councilor,"Diator, Unting Amerol",Omicron,Independent,990
Cagayan,Santa Pracedes,Councilor,"Mangaliman, Lilian Ceria",Aguino,Nationalist People's Coalition,991
Abra,Boliney,Councilor,"Boy-Os, Lino Tulagan",Tingli,Nacionalista Party,994
Abra,Lagayan,Councilor,"Bangbang, Saturnino Zapata",Turning,Liberal Party,994
Isabela,Maconacon,Councilor,"Taberner, Jolly Antonio",Jolly,Nationalist People's Coalition,996
Isabela,Maconacon,Councilor,"Baricog, Rene Sr. Cimatu",Rene,Nationalist People's Coalition,996
Lanao del Sur,Saguiaran,Councilor,"Magolama, Abubacar Abo",Abo,Independent,997
Lanao del Sur,Marantao,Councilor,"Ogka, Bangki Mudag",Bobby,Lakas-Christian Muslim Democrats,1000
Abra,Licuan- Baay Licuan,Councilor,"Dapapa, Bawalan Magala",Bawalan,Independent,1003
Abra,San Isidro,Councilor,"Blaza, Getulio Collado",Abat,Lakas-Christian Muslim Democrats,1003
Abra,Tineg,Vice-Mayor,"Tingday, Adriano Ugan",Adring,Partido Demokratiko Sosyalista ng Pilipinas,1003
Lanao del Sur,Binidayan,Councilor,"Raraco, Salahodin Siddique","Salac, Saldy",Independent,1003
Isabela,Dinapigue,Councilor,"Legawen, Hueves Anapen",Pongan,Partido ng Demokratikong Pilipino-Lakas ng Bayan,1008
Lanao del Sur,Pagayawan Tatarikan,Councilor,"Omar, Moamar Macarimbang",Moi or Mowie,Independent,1011
Romblon,Ferrol,Councilor,"Pablo, Leny Evangelio",Lilik,Independent,1013
Abra,Danglas,Councilor,"Agcalis, David Ocampo",David,Lakas-Christian Muslim Democrats,1014
Lanao del Sur,Pagayawan Tatarikan,Councilor,"Tantao, Aminoden Ampaso",Amino,Independent,1015
Abra,San Isidro,Councilor,"Callos, Gregoria Agudal",Goria,Lakas-Christian Muslim Democrats,1017
Lanao del Sur,Marogong,Councilor,"Tanog, Dianaton Lanto",Iton,Independent,1019
Ilocos Sur,Gregorio Del Pilar Conception,Councilor,"Postin, Gregorio Quila",Gorio,Liberal Party,1020
Quezon,Jomalis,Councilor,"Balino, Primitivo Florante",Tibo,Lakas-Christian Muslim Democrats,1020
Lanao del Sur,Lumbatan,Councilor,"Benito, Casan Sarip",Sanny Boy,Nationalist People's Coalition,1022
Abra,San Isidro,Councilor,"Valera, Virginia Manglibo",Bobot,Independent,1023
Nueva Vizcaya,Ambaguio,Councilor,"Damullog, Venancio Ugaldi",Venie,Independent,1023
Lanao del Sur,Pagayawan Tatarikan,Councilor,"Alawi, Faisal Basher",Popoy,Laban ng Demokratikong Pilipino,1024
Nueva Vizcaya,Aritao,Councilor,"Huerta, Hilarion Inabagol",Larry,Laban Demokratikong Pilipino,1025
Nueva Vizcaya,Ambaguio,Councilor,"Banyaga, Pedro Dingcog",Alacdi,Lakas-Christian Muslim Democrats,1027
Eastern Samar,Maslog,Councilor,"Rebato, Marilou Grafil",Malou,Nationalist People's Coalition,1027
Lanao del Sur,Saguiaran,Councilor,"Ampaso, Faisal Mamadra",Mano,Independent,1027
Lanao del Norte,Tangcal,Vice-Mayor,"Sarip, Basmala Barao",Bammy,Lakas-Christian Muslim Democrats,1028
Lanao del Sur,Picong Sultan Gumander,Councilor,"Capal, Bolkia Malna",Bolki,Independent,1029
Misamis Occidental,Conception,Vice-Mayor,"Vina, Juanidy Malandiay",Dodong,Lakas-Christian Muslim Democrats,1030
Misamis Occidental,Don Victoriano Chiongbian Don Mariano Marcos,Vice-Mayor,"Vina, Juanidy Malandiay",Dodong,Lakas-Christian Muslim Democrats,1030
Ilocos Sur,Sugpon,Mayor,"Quiton, Fernando Sr. Cuyo",Fandong,Lakas-Christian Muslim Democrats,1034
Cagayan,Santa Pracedes,Mayor,"Cudal, Hilario Jr. Verzon",Larry,Nationalist People's Coalition,1035
Nueva Vizcaya,Aritao,Councilor,"Castillo, Danilo Moreno",Boyet,Laban Demokratikong Pilipino,1036
Romblon,Banton,Councilor,"Faigao, Berlinda Fabrero",Berly,Nationalist People's Coalition,1037
Abra,Penarrubia,Councilor,"Masaoay, Grace Barilla",Grace,Partido Demokratiko Sosyalista ng Pilipinas,1038
Abra,Boliney,Councilor,"Maggonga, Imelda Aliang",Melda,Lakas-Christian Muslim Democrats,1043
Abra,Lagayan,Councilor,"Lanas, Amorsolo Bumogas",Amor,Liberal Party,1045
Isabela,Divilacan,Vice-Mayor,"Cortes, Olegario Siazon",Gary,Lakas-Christian Muslim Democrats,1045
Abra,Danglas,Councilor,"Gayyed, Nilda Caddali",Nil,Independent,1046
Eastern Samar,Maslog,Councilor,"Lazarra, Florencio Jr. Nialda",Bb,Nationalist People's Coalition,1049
Lanao del Sur,Tubaran,Councilor,"Amerol, Samsodin Edres-Galman",Sammy,Lakas-Christian Muslim Democrats,1050
Abra,Tubo,Councilor,"Mariano, Andres Omaspo",Amday,Lakas-Christian Muslim Democrats,1051
Isabela,Dinapigue,Vice-Mayor,"Domincel, Herminio Bagani",Ebotkain,Partido ng Demokratikong Pilipino-Lakas ng Bayan,1053
Nueva Vizcaya,Aritao,Vice-Mayor,"Pasigian, Jerry Pelayo",Jerry,Laban Demokratikong Pilipino,1053
Eastern Samar,Maslog,Councilor,"Opada, Avelino Pomida",Abing,Nationalist People's Coalition,1054
Lanao del Sur,Tubaran,Councilor,"Tampugao, Abulkhair Benito",Abul,Lakas-Christian Muslim Democrats,1054
Cagayan,Santa Pracedes,Vice-Mayor,"Cachapero, Carlo Aducayen",Carlo,Nationalist People's Coalition,1055
Cagayan,Santa Pracedes,Councilor,"Aguirre, Christopher Biado",Phey,Lakas-Christian Muslim Democrats,1059
Abra,Lagayan,Councilor,"Andoy, Jhony Bobila",Onie,Liberal Party,1061
Quezon,Jomalis,Councilor,"Estomo, Rosalinda Cervantes",Sally,Lakas-Christian Muslim Democrats,1062
Nueva Vizcaya,Ambaguio,Councilor,"Samonte, Juliet Tangaan",Witwiw,Independent,1063
Ilocos Sur,Nagbukel,Councilor,"Barroga, Wenceslao Banoga",Islaw,Lakas-Christian Muslim Democrats,1066
Romblon,Ferrol,Councilor,"Magbanua, Edison Tana",Billy,Laban ng Demokratikong Pilipino,1066
Abra,Tubo,Councilor,"Dalay-On, Jose Pamilteng",Quenio,Lakas-Christian Muslim Democrats,1067
Isabela,Maconacon,Mayor,"Talosig, Francisco Guiyab",Frank or Fgt,Nationalist People's Coalition,1069
Abra,San Isidro,Councilor,"Peralta, Fernando Nono",Nanding,Lakas-Christian Muslim Democrats,1070
Lanao del Sur,Bacolod-Kalawi Bacolod Grande,Councilor,"Daroyodun, Saaduddin M.",Oding Baliling,Lakas-Christian Muslim Democrats,1070
Eastern Samar,Mercedes,Councilor,"Garado, Eutiquio Ogsila",Tiyong,Independent,1072
Lanao del Sur,Saguiaran,Councilor,"Alisood, Sabdullah Maca-Ayong",Soodan,Independent,1073
Lanao del Sur,Tubaran,Vice-Mayor,"Sandab, Alimaser Diranggoin",Ali,Independent,1073
Ilocos Sur,Gregorio Del Pilar Conception,Councilor,"Ciriaco, Jacob Balaleng",Jacob,Liberal Party,1077
Eastern Samar,Maslog,Councilor,"Concan, Elena C.",Elen,Nationalist People's Coalition,1078
Ilocos Sur,Alilem,Councilor,"Ligayo, Gaudencio Sr. Bulay",Dencio,Liberal Party,1082
Lanao del Sur,Marogong,Councilor,"Tanog, Alisna Saripada",Alis,Independent,1082
Ilocos Sur,Nagbukel,Councilor,"Calpito, Isaias Supnet",Saias,Nationalist People's Coalition,1083
Lanao del Sur,Tubaran,Councilor,"Manalao, Sainoden Benito",Dino,Independent,1084
Eastern Samar,Mercedes,Councilor,"Talagtag, Veronica Macabare",Venie,Nationalist People's Coalition,1085
Romblon,Ferrol,Councilor,"Melicse, Teresita Mariano",Inday Trising,Lakas-Christian Muslim Democrats,1087
Lanao del Sur,Marantao,Councilor,"Bagnas, Giwa Tanggao",Giwa,Lakas-Christian Muslim Democrats,1095
Isabela,Divilacan,Mayor,"Bulan, Venturito Cabaldo",Ben,Lakas-Christian Muslim Democrats,1096
Quezon,Jomalis,Councilor,"Bermejo, Antonio I.",Tony,Lakas-Christian Muslim Democrats,1097
Romblon,Banton,Councilor,"Fadri, Ismael Fadallan",Maeng Fadri,Nationalist People's Coalition,1097
Lanao del Norte,Tubod,Vice-Mayor,"Mutia, Kiram Maliawao",Kia,Philippine Democratic Socailist Party,1097
Mountain Province,Sadanga,Vice-Mayor,"Agmeyeng, Moises Farong-ey",Moises,Independent,1098
Lanao del Sur,Marantao,Councilor,"Bansil, Sansarona Dima",Ona,Independent,1098
Lanao del Sur,Bacolod-Kalawi Bacolod Grande,Councilor,"Modaiba, Abdulganie C.P.",Abdul Ganie,Independent,1100
Abra,Tubo,Councilor,"Wail, Candido Aglayen",Candid,Partido Demokratiko Sosyalista ng Pilipinas,1103
Romblon,Banton,Councilor,"Fajiculay, Berlita Ferrera",Berlie,Lakas-Christian Muslim Democrats,1104
Lanao del Sur,Kapatagan,Vice-Mayor,"Azis, Paisal Sampao",Pama,Nationalist People's Coalition,1106
Lanao del Sur,Bacolod-Kalawi Bacolod Grande,Councilor,"Tarusan, Magie Acsaran E.",Acsah,Independent,1108
Isabela,Maconacon,Vice-Mayor,"Domingo , Erlinda Mora",Linda,Nationalist People's Coalition,1111
Eastern Samar,Mercedes,Councilor,"Pagatpat, Bonifacio Jr. Pertez",Boning,Nationalist People's Coalition,1112
Batanes,Basco,Councilor,"Merina, Adriano Espinoza",Dianong,Lakas-Christian Muslim Democrats,1113
Batanes,Itbayat,Councilor,"Merina, Adriano Espinoza",Dianong,Lakas-Christian Muslim Democrats,1113
Abra,Danglas,Councilor,"Bersamina, Amante Acosta",Mante,Lakas-Christian Muslim Democrats,1114
Abra,Tubo,Councilor,"Padaoil, Agustin Tadlangan",Agustin,Lakas-Christian Muslim Democrats,1114
Romblon,Banton,Councilor,"Familara, Ricardo Jr. Ferranco",Boron,Laban ng Demokratikong Pilipino,1115
Mountain Province,Besao,Councilor,"Baldas, Bartolome Sib-aten",Delson,Lakas-Christian Muslim Democrats,1119
Abra,Boliney,Councilor,"Balao-As, Balnawi Solimen",Bal,Nacionalista Party,1121
Abra,Lagayan,Councilor,"Haynes, Rohemio Palangdao",Yoyong,Liberal Party,1121
Ilocos Sur,Alilem,Councilor,"Luoang, Godofredo Eleng",Fred,Independent,1125
Western Samar,Santa Rita,Councilor,"Ellantos, Vivincio Labong",Norbeth,Lakas ng Bayan ng Demokratikong Pilipino,1125
Misamis Occidental,Conception,Mayor,"Pilota, Benjamin Jr. D.",Ben,Lakas-Christian Muslim Democrats,1125
Misamis Occidental,Don Victoriano Chiongbian Don Mariano Marcos,Mayor,"Pilota, Benjamin Jr. D.",Ben,Lakas-Christian Muslim Democrats,1125
Abra,San Quintin,Councilor,"Rubio, Prospero Jr. Ballesteros",Pero,Lakas-Christian Muslim Democrats,1129
Eastern Samar,Mercedes,Councilor,"Gagam, Candido Felicen",Dodie,Independent,1130
Lanao del Sur,Pagayawan Tatarikan,Councilor,"Abdulah, Noraida Tantao",Noraye,Independent,1131
Abra,Penarrubia,Councilor,"Daipan, Leonardo Casibo",Nardo,Aksyon Demokratiko,1133
Lanao del Sur,Marogong,Councilor,"Polayagan, Minupen Saripada",Menchie,Independent,1136
Isabela,Maconacon,Councilor,"Liberato, Valentino Manuel",Val,Nationalist People's Coalition,1137
Eastern Samar,Mercedes,Councilor,"Naldo, Zacarias Macabare",Carling,Independent,1137
Nueva Vizcaya,Ambaguio,Councilor,"Abiado, Benito Segundo",Benit,Laban Demokratikong Pilipino,1141
Lanao del Sur,Saguiaran,Councilor,"Abdulmadid, Anowar Raogan",Ano,Independent,1142
Abra,Penarrubia,Councilor,"Omli, Jean Jr. Guillermo",John,Partido Demokratiko Sosyalista ng Pilipinas,1145
Abra,Langiden,Councilor,"Tadeo, Restituto S",Totoy,Partido Demokratiko Sosyalista ng Pilipinas,1147
Lanao del Sur,Bacolod-Kalawi Bacolod Grande,Councilor,"Abduljalil, Acmali T.M.",Tics,Lakas-Christian Muslim Democrats,1147
Romblon,Banton,Councilor,"Fiecas, Leonardo Faderon",Narding Or Nards,Nationalist People's Coalition,1150
Quezon,Patnanungan,Councilor,"Coralde, Melchor Escara",Melchor,Independent,1153
Abra,Langiden,Councilor,"Bigornia, Romualdo Rosario",Sony,Partido Demokratiko Sosyalista ng Pilipinas,1155
Lanao del Sur,Binidayan,Vice-Mayor,"Malaco, Hadji Amer Ibra",Amer,Ompia Party or LAKAS,1158
Abra,Langiden,Councilor,"Llaneza, Presinia Bigornia",Zeniang,Partido Demokratiko Sosyalista ng Pilipinas,1160
Abra,Lagayan,Councilor,"Allen, Ferdinand Tool",Dinand,Liberal Party,1163
Romblon,Ferrol,Councilor,"Sombilon, Velmo Tumbokon",Vel,Laban ng Demokratikong Pilipino,1164
Cagayan,Santa Pracedes,Councilor,"Buenavista, Gil Grande",Gil,Nationalist People's Coalition,1165
Abra,San Quintin,Councilor,"Aznar, Armando Mandalo",Arman,Lakas-Christian Muslim Democrats,1166
Abra,Villaviciosa,Councilor,"Camiling, Josefa Farinas",Pepay,Partido Demokratiko Sosyalista ng Pilipinas,1166
Romblon,Banton,Councilor,"Flores, Patricio Fabroa",Pat,Nationalist People's Coalition,1168
Romblon,Magdiwang,Councilor,"Anar, Lerma Billones",Emang,Lakas-Christian Muslim Democrats,1171
Abra,Luba,Councilor,"Carpio, Salvador Jr. Mendoza",Bongyol,Partido Demokratiko Sosyalista ng Pilipinas,1172
Mountain Province,Besao,Councilor,"Botengan, John Lamagan",-,Nationalist People's Coalition,1172
Lanao del Sur,Marantao,Councilor,"Acbar, Moamar Balang",Mar,Lakas-Christian Muslim Democrats,1172
Lanao del Sur,Bacolod-Kalawi Bacolod Grande,Councilor,"Hadjinor, Paisal Hadjilatip",Paie or  Panny,Lakas-Christian Muslim Democrats,1174
Mountain Province,Sadanga,Councilor,"Fomak-Chong, Filemon Tikfowen",-,Independent,1178
Quezon,Patnanungan,Councilor,"Demin, Dante S.",Dante,Liberal Party,1179
Abra,Boliney,Mayor,"Balao As, Ronald Stimson",Onad,Lakas-Christian Muslim Democrats,1180
Abra,Langiden,Councilor,"Castillo, Eisenhower Barroga",Esy,Partido Demokratiko Sosyalista ng Pilipinas,1180
Abra,Danglas,Vice-Mayor,"Bringas, Vivencio Masaoay",Vencio,Lakas-Christian Muslim Democrats,1181
Abra,Luba,Councilor,"Saoadan, Federico Gayyed",Pidliko,Partido Demokratiko Sosyalista ng Pilipinas,1181
Ilocos Sur,Gregorio Del Pilar Conception,Vice-Mayor,"Gallando, Henry Sidingan",Henry,Liberal Party,1185
Quezon,Patnanungan,Councilor,"Camota, Romolo Revillame",Romy,Independent,1185
Abra,Villaviciosa,Councilor,"Paned, Alex M.",Alex,Partido Demokratiko Sosyalista ng Pilipinas,1186
Ilocos Sur,Lidlidda,Mayor,"Sagay, Jesus Manugan",Isus,Liberal Party,1188
Lanao del Sur,Marogong,Councilor,"Maruhom, Makie Alando",Mike,Independent,1190
Abra,Danglas,Councilor,"Wilbur, Nonito Puddoc",Itong,Lakas-Christian Muslim Democrats,1191
Lanao del Sur,Kapatagan,Councilor,"Dimangadap, Basher Dangcag",Alibasher,Independent,1192
Abra,Licuan- Baay Licuan,Vice-Mayor,"Millare, Ofring Leones",Ofring,Independent,1195
Surigao del Norte,San Benito,Councilor,"Longos, Virgen U.",Tata,Puwersa ng Masang Pilipino,1197
Surigao del Norte,San Benito,Councilor,"Longos, Virgen U.",Tata,Puwersa ng Masang Pilipino,1197
Eastern Samar,Maslog,Councilor,"Yruma, Fe Robredillo",Fe,Nationalist People's Coalition,1200
Ilocos Sur,Nagbukel,Councilor,"Sambajon, Mario Jose Cachola",Mario,Liberal Party,1202
Mountain Province,Besao,Councilor,"Walsiyen, George Fnamag",Aglokey,Independent,1203
Surigao del Norte,San Benito,Councilor,"Caballejos, Juan Longos",Juan,Lakas-Christian Muslim Democrats,1203
Surigao del Norte,San Benito,Councilor,"Caballejos, Juan Longos",Juan,Lakas-Christian Muslim Democrats,1203
Romblon,Conception,Mayor,"Fabregas, Merenciano Fababair",Mering,Lakas-Christian Muslim Democrats,1205
Abra,Lagayan,Councilor,"Alejandro, Dayawen Santos",Epoy,Liberal Party,1207
